submission_id,key_p_is_for,timeSpent,trial_number,condition,correctness,RT
1298,square,8.898283333333334,78,incongruent,correct,479
1298,square,8.898283333333334,79,incongruent,correct,586
1298,square,8.898283333333334,80,incongruent,correct,449
1298,square,8.898283333333334,81,incongruent,correct,455
1298,square,8.898283333333334,82,congruent,correct,803
1298,square,8.898283333333334,83,congruent,correct,531
1298,square,8.898283333333334,84,congruent,correct,479
1298,square,8.898283333333334,85,congruent,correct,427
1298,square,8.898283333333334,86,congruent,correct,447
1298,square,8.898283333333334,87,incongruent,incorrect,592
1298,square,8.898283333333334,88,incongruent,correct,486
1298,square,8.898283333333334,89,congruent,correct,497
1298,square,8.898283333333334,90,incongruent,correct,890
1298,square,8.898283333333334,91,incongruent,correct,538
1298,square,8.898283333333334,92,congruent,incorrect,568
1298,square,8.898283333333334,93,incongruent,correct,589
1298,square,8.898283333333334,94,congruent,incorrect,577
1298,square,8.898283333333334,95,incongruent,incorrect,602
1298,square,8.898283333333334,96,incongruent,correct,438
1298,square,8.898283333333334,97,incongruent,incorrect,967
1298,square,8.898283333333334,98,congruent,incorrect,587
1298,square,8.898283333333334,99,congruent,incorrect,474
1298,square,8.898283333333334,100,incongruent,correct,649
1297,square,9.1756,1,congruent,correct,569
1297,square,9.1756,2,congruent,correct,340
1297,square,9.1756,3,incongruent,correct,527
1297,square,9.1756,4,congruent,incorrect,573
1297,square,9.1756,5,incongruent,correct,706
1297,square,9.1756,6,incongruent,correct,502
1297,square,9.1756,7,congruent,correct,473
1297,square,9.1756,8,incongruent,correct,473
1297,square,9.1756,9,congruent,correct,399
1297,square,9.1756,10,congruent,correct,360
1297,square,9.1756,11,congruent,correct,429
1297,square,9.1756,12,congruent,correct,430
1297,square,9.1756,13,congruent,correct,574
1297,square,9.1756,14,incongruent,correct,496
1297,square,9.1756,15,congruent,correct,713
1297,square,9.1756,16,incongruent,correct,498
1297,square,9.1756,17,congruent,correct,491
1297,square,9.1756,18,incongruent,correct,406
1297,square,9.1756,19,incongruent,incorrect,407
1297,square,9.1756,20,incongruent,correct,642
1297,square,9.1756,1,congruent,correct,511
1297,square,9.1756,2,congruent,correct,570
1297,square,9.1756,3,congruent,correct,347
1297,square,9.1756,4,congruent,correct,507
1297,square,9.1756,5,congruent,correct,352
1297,square,9.1756,6,incongruent,correct,440
1297,square,9.1756,7,congruent,correct,385
1297,square,9.1756,8,congruent,correct,394
1297,square,9.1756,9,congruent,incorrect,488
1297,square,9.1756,10,congruent,correct,500
1297,square,9.1756,11,incongruent,correct,665
1297,square,9.1756,12,incongruent,correct,638
1297,square,9.1756,13,incongruent,correct,340
1297,square,9.1756,14,incongruent,correct,454
1297,square,9.1756,15,congruent,correct,486
1297,square,9.1756,16,congruent,correct,462
1297,square,9.1756,17,incongruent,correct,464
1297,square,9.1756,18,congruent,correct,387
1297,square,9.1756,19,congruent,correct,378
1297,square,9.1756,20,incongruent,incorrect,342
1297,square,9.1756,21,congruent,incorrect,522
1297,square,9.1756,22,congruent,correct,490
1297,square,9.1756,23,congruent,correct,582
1297,square,9.1756,24,incongruent,correct,499
1297,square,9.1756,25,incongruent,incorrect,512
1297,square,9.1756,26,incongruent,incorrect,342
1297,square,9.1756,27,congruent,incorrect,473
1297,square,9.1756,28,incongruent,correct,908
1297,square,9.1756,29,incongruent,correct,730
1297,square,9.1756,30,incongruent,correct,540
1297,square,9.1756,31,congruent,correct,492
1297,square,9.1756,32,incongruent,correct,441
1297,square,9.1756,33,congruent,correct,366
1297,square,9.1756,34,congruent,correct,304
1297,square,9.1756,35,incongruent,correct,401
1297,square,9.1756,36,congruent,correct,343
1297,square,9.1756,37,incongruent,correct,382
1297,square,9.1756,38,congruent,correct,374
1297,square,9.1756,39,congruent,correct,394
1297,square,9.1756,40,congruent,incorrect,535
1297,square,9.1756,41,congruent,correct,606
1297,square,9.1756,42,congruent,correct,333
1297,square,9.1756,43,incongruent,correct,459
1297,square,9.1756,44,incongruent,correct,443
1297,square,9.1756,45,congruent,correct,516
1297,square,9.1756,46,congruent,correct,410
1297,square,9.1756,47,incongruent,correct,511
1297,square,9.1756,48,congruent,correct,449
1297,square,9.1756,49,incongruent,correct,426
1297,square,9.1756,50,incongruent,correct,429
1297,square,9.1756,51,incongruent,correct,400
1297,square,9.1756,52,congruent,correct,340
1297,square,9.1756,53,congruent,correct,359
1297,square,9.1756,54,incongruent,correct,904
1297,square,9.1756,55,congruent,correct,417
1297,square,9.1756,56,congruent,correct,456
1297,square,9.1756,57,congruent,correct,416
1297,square,9.1756,58,incongruent,correct,487
1297,square,9.1756,59,incongruent,correct,310
1297,square,9.1756,60,incongruent,correct,430
1297,square,9.1756,61,incongruent,correct,685
1297,square,9.1756,62,congruent,correct,537
1297,square,9.1756,63,congruent,correct,390
1297,square,9.1756,64,incongruent,correct,403
1297,square,9.1756,65,incongruent,correct,385
1297,square,9.1756,66,congruent,correct,391
1297,square,9.1756,67,congruent,correct,439
1297,square,9.1756,68,incongruent,incorrect,377
1297,square,9.1756,69,incongruent,correct,599
1297,square,9.1756,70,incongruent,correct,560
1297,square,9.1756,71,congruent,correct,497
1297,square,9.1756,72,incongruent,correct,441
1297,square,9.1756,73,congruent,correct,389
1297,square,9.1756,74,congruent,correct,479
1297,square,9.1756,75,incongruent,correct,506
1297,square,9.1756,76,congruent,correct,538
1297,square,9.1756,77,incongruent,correct,748
1297,square,9.1756,78,incongruent,correct,418
1297,square,9.1756,79,congruent,correct,436
1297,square,9.1756,80,incongruent,correct,419
1297,square,9.1756,81,incongruent,correct,372
1297,square,9.1756,82,congruent,correct,369
1297,square,9.1756,83,incongruent,correct,333
1297,square,9.1756,84,incongruent,correct,350
1297,square,9.1756,85,incongruent,incorrect,359
1297,square,9.1756,86,congruent,correct,392
1297,square,9.1756,87,incongruent,correct,584
1297,square,9.1756,88,congruent,incorrect,553
1297,square,9.1756,89,incongruent,correct,672
1297,square,9.1756,90,incongruent,correct,598
1297,square,9.1756,91,congruent,correct,434
1297,square,9.1756,92,incongruent,correct,501
1297,square,9.1756,93,incongruent,correct,385
1297,square,9.1756,94,congruent,correct,459
1297,square,9.1756,95,incongruent,correct,440
1297,square,9.1756,96,incongruent,correct,539
1297,square,9.1756,97,congruent,incorrect,418
1297,square,9.1756,98,incongruent,correct,669
1297,square,9.1756,99,congruent,correct,507
1297,square,9.1756,100,incongruent,correct,408
1296,circle,7.1716,1,congruent,correct,1212
1296,circle,7.1716,2,congruent,correct,543
1296,circle,7.1716,3,incongruent,correct,604
1296,circle,7.1716,4,congruent,correct,369
1296,circle,7.1716,5,incongruent,incorrect,464
1296,circle,7.1716,6,congruent,correct,653
1296,circle,7.1716,7,incongruent,correct,577
1296,circle,7.1716,8,incongruent,correct,643
1296,circle,7.1716,9,congruent,correct,548
1296,circle,7.1716,10,incongruent,correct,595
1296,circle,7.1716,11,incongruent,correct,655
1296,circle,7.1716,12,incongruent,correct,537
1296,circle,7.1716,13,incongruent,correct,514
1296,circle,7.1716,14,congruent,correct,508
1296,circle,7.1716,15,congruent,correct,460
1296,circle,7.1716,16,congruent,correct,444
1296,circle,7.1716,17,congruent,correct,503
1296,circle,7.1716,18,incongruent,correct,689
1296,circle,7.1716,19,incongruent,correct,649
1296,circle,7.1716,20,congruent,correct,527
1296,circle,7.1716,1,incongruent,correct,555
1296,circle,7.1716,2,incongruent,correct,427
1296,circle,7.1716,3,incongruent,correct,414
1296,circle,7.1716,4,congruent,correct,429
1296,circle,7.1716,5,congruent,correct,365
1296,circle,7.1716,6,congruent,correct,392
1296,circle,7.1716,7,incongruent,correct,530
1296,circle,7.1716,8,incongruent,correct,433
1296,circle,7.1716,9,incongruent,correct,411
1296,circle,7.1716,10,congruent,correct,526
1296,circle,7.1716,11,congruent,correct,420
1296,circle,7.1716,12,incongruent,correct,472
1296,circle,7.1716,13,congruent,correct,412
1296,circle,7.1716,14,incongruent,correct,427
1296,circle,7.1716,15,incongruent,correct,461
1296,circle,7.1716,16,congruent,correct,439
1296,circle,7.1716,17,congruent,correct,353
1296,circle,7.1716,18,congruent,correct,369
1296,circle,7.1716,19,congruent,correct,350
1296,circle,7.1716,20,incongruent,correct,507
1296,circle,7.1716,21,incongruent,correct,477
1296,circle,7.1716,22,incongruent,correct,393
1296,circle,7.1716,23,incongruent,correct,407
1296,circle,7.1716,24,incongruent,correct,458
1296,circle,7.1716,25,incongruent,correct,551
1296,circle,7.1716,26,incongruent,correct,432
1296,circle,7.1716,27,incongruent,correct,588
1296,circle,7.1716,28,incongruent,correct,447
1296,circle,7.1716,29,incongruent,correct,392
1296,circle,7.1716,30,incongruent,correct,341
1296,circle,7.1716,31,incongruent,correct,424
1296,circle,7.1716,32,congruent,incorrect,439
1296,circle,7.1716,33,incongruent,correct,477
1296,circle,7.1716,34,incongruent,correct,454
1296,circle,7.1716,35,incongruent,correct,437
1296,circle,7.1716,36,congruent,correct,473
1296,circle,7.1716,37,incongruent,correct,498
1296,circle,7.1716,38,congruent,correct,515
1296,circle,7.1716,39,incongruent,correct,595
1296,circle,7.1716,40,incongruent,correct,384
1296,circle,7.1716,41,congruent,correct,567
1296,circle,7.1716,42,congruent,correct,464
1296,circle,7.1716,43,incongruent,correct,464
1296,circle,7.1716,44,congruent,incorrect,589
1296,circle,7.1716,45,congruent,correct,518
1296,circle,7.1716,46,incongruent,correct,661
1296,circle,7.1716,47,congruent,correct,467
1296,circle,7.1716,48,congruent,correct,383
1296,circle,7.1716,49,incongruent,correct,519
1296,circle,7.1716,50,incongruent,correct,454
1296,circle,7.1716,51,incongruent,correct,843
1296,circle,7.1716,52,congruent,correct,555
1296,circle,7.1716,53,congruent,correct,354
1296,circle,7.1716,54,incongruent,incorrect,422
1296,circle,7.1716,55,congruent,correct,414
1296,circle,7.1716,56,congruent,correct,635
1296,circle,7.1716,57,congruent,correct,422
1296,circle,7.1716,58,congruent,correct,428
1296,circle,7.1716,59,congruent,correct,410
1296,circle,7.1716,60,congruent,correct,342
1296,circle,7.1716,61,congruent,correct,413
1296,circle,7.1716,62,congruent,correct,360
1296,circle,7.1716,63,incongruent,incorrect,362
1296,circle,7.1716,64,incongruent,incorrect,493
1296,circle,7.1716,65,congruent,incorrect,488
1296,circle,7.1716,66,congruent,correct,562
1296,circle,7.1716,67,congruent,correct,464
1296,circle,7.1716,68,congruent,correct,900
1296,circle,7.1716,69,congruent,correct,399
1296,circle,7.1716,70,congruent,correct,375
1296,circle,7.1716,71,incongruent,incorrect,460
1296,circle,7.1716,72,incongruent,correct,559
1296,circle,7.1716,73,congruent,correct,454
1296,circle,7.1716,74,congruent,correct,426
1296,circle,7.1716,75,incongruent,correct,561
1296,circle,7.1716,76,incongruent,correct,598
1296,circle,7.1716,77,congruent,correct,584
1296,circle,7.1716,78,congruent,correct,538
1296,circle,7.1716,79,congruent,correct,442
1296,circle,7.1716,80,congruent,correct,404
1296,circle,7.1716,81,congruent,correct,412
1296,circle,7.1716,82,congruent,correct,374
1296,circle,7.1716,83,incongruent,correct,536
1296,circle,7.1716,84,incongruent,incorrect,638
1296,circle,7.1716,85,incongruent,correct,558
1296,circle,7.1716,86,incongruent,correct,527
1296,circle,7.1716,87,incongruent,correct,446
1296,circle,7.1716,88,congruent,correct,543
1296,circle,7.1716,89,congruent,correct,685
1296,circle,7.1716,90,congruent,correct,393
1296,circle,7.1716,91,congruent,correct,435
1296,circle,7.1716,92,incongruent,correct,540
1296,circle,7.1716,93,incongruent,correct,573
1296,circle,7.1716,94,congruent,correct,501
1296,circle,7.1716,95,incongruent,incorrect,353
1296,circle,7.1716,96,congruent,correct,650
1296,circle,7.1716,97,incongruent,correct,529
1296,circle,7.1716,98,congruent,correct,400
1296,circle,7.1716,99,incongruent,correct,488
1296,circle,7.1716,100,incongruent,correct,543
1295,circle,7.023066666666667,1,congruent,correct,1741
1295,circle,7.023066666666667,2,incongruent,correct,650
1295,circle,7.023066666666667,3,congruent,correct,494
1295,circle,7.023066666666667,4,congruent,correct,736
1295,circle,7.023066666666667,5,congruent,correct,394
1295,circle,7.023066666666667,6,congruent,correct,322
1295,circle,7.023066666666667,7,incongruent,correct,455
1295,circle,7.023066666666667,8,incongruent,correct,467
1295,circle,7.023066666666667,9,congruent,correct,491
1295,circle,7.023066666666667,10,incongruent,incorrect,224
1295,circle,7.023066666666667,11,incongruent,correct,10903
1295,circle,7.023066666666667,12,congruent,correct,555
1295,circle,7.023066666666667,13,incongruent,correct,472
1295,circle,7.023066666666667,14,congruent,correct,421
1295,circle,7.023066666666667,15,congruent,correct,350
1295,circle,7.023066666666667,16,incongruent,correct,442
1295,circle,7.023066666666667,17,congruent,correct,291
1295,circle,7.023066666666667,18,incongruent,correct,428
1295,circle,7.023066666666667,19,congruent,incorrect,354
1295,circle,7.023066666666667,20,congruent,correct,370
1295,circle,7.023066666666667,1,incongruent,correct,537
1295,circle,7.023066666666667,2,congruent,correct,296
1295,circle,7.023066666666667,3,congruent,correct,350
1295,circle,7.023066666666667,4,incongruent,incorrect,411
1295,circle,7.023066666666667,5,congruent,correct,322
1295,circle,7.023066666666667,6,incongruent,incorrect,369
1295,circle,7.023066666666667,7,congruent,correct,537
1295,circle,7.023066666666667,8,incongruent,incorrect,349
1295,circle,7.023066666666667,9,congruent,correct,355
