participant,lexicality,spelling,button,response,accuracy,previous_accuracy,rt,nletters,CELEX_frequency
21,W,running,1,W,1,1,760,7,2925
21,N,ruttered,2,N,1,1,498,8,0
21,N,sawling,2,N,1,0,1543,7,0
21,N,scanser,2,N,1,1,580,7,0
21,N,scorks,2,N,1,0,556,6,0
21,N,scrawed,2,N,1,1,1161,7,0
21,N,scrembers,2,N,1,1,1247,9,0
21,N,seabock,2,N,1,1,574,7,0
21,N,sebnent,2,N,1,1,524,7,0
21,W,second,1,W,1,1,952,6,6089
21,N,senia,2,N,1,1,650,5,0
21,W,sense,1,W,1,0,664,5,5149
21,W,sent,1,W,1,1,604,4,2755
21,N,sesemn,2,N,1,1,504,6,0
21,N,sheihold,2,N,1,1,529,8,0
21,N,shele,2,N,1,1,885,5,0
21,N,shockle,2,N,1,1,1174,7,0
21,W,short,1,W,1,1,1141,5,3454
21,N,shothing,2,N,1,1,669,8,0
21,N,shuthogs,2,N,1,1,416,8,0
21,N,sildal,2,N,1,1,640,6,0
21,N,simly,2,N,1,1,1398,5,0
21,W,simply,1,W,1,0,463,6,4161
21,N,sinesman,2,N,1,1,718,8,0
21,W,single,1,W,1,1,540,6,2623
21,N,sittered,2,N,1,1,799,8,0
21,W,sitting,1,W,1,0,473,7,2687
21,W,six,1,W,1,1,438,3,3794
21,N,skyweak,2,N,1,1,481,7,0
21,N,sleener,2,N,1,1,490,7,0
21,N,smeardy,2,N,1,0,592,7,0
21,N,soathe,2,N,1,1,1103,6,0
21,W,social,1,W,1,0,539,6,7192
21,N,soffle,2,N,1,1,596,6,0
21,W,someone,1,W,1,1,510,7,3755
21,W,sometimes,1,W,1,1,475,9,5226
21,W,soon,1,W,1,1,475,4,5116
21,W,sort,1,W,1,1,646,4,5883
21,W,south,1,W,1,1,542,5,3512
21,N,spoomed,2,N,1,0,689,7,0
21,N,spush,2,N,1,0,548,5,0
21,N,squench,2,N,1,1,489,7,0
21,N,squites,2,N,1,1,495,7,0
21,W,stand,1,W,1,0,475,5,2462
21,W,start,1,W,1,1,466,5,3841
21,W,started,1,W,1,1,519,7,3630
21,N,stase,2,N,1,1,532,5,0
21,W,state,1,W,1,1,593,5,5299
21,W,stay,1,W,1,1,470,4,2792
21,N,stenned,2,N,1,0,535,7,0
21,W,stopped,1,W,1,1,487,7,2605
21,N,stouls,1,W,0,1,765,6,0
21,W,students,1,W,1,0,458,8,3587
21,W,study,1,W,1,0,477,5,2502
21,N,suare,2,N,1,0,512,5,0
21,W,subject,1,W,1,0,634,7,2952
21,W,sun,1,W,1,1,459,3,2689
21,W,sure,1,W,1,1,515,4,5439
21,W,system,1,W,1,1,568,6,5352
21,W,table,1,W,1,1,569,5,3645
21,W,take,1,W,1,1,570,4,13804
21,W,talk,1,W,1,1,430,4,4671
21,N,tantrids,2,N,1,1,515,8,0
21,N,tarve,2,N,1,1,695,5,0
21,N,tebts,2,N,1,1,391,5,0
21,N,tedge,2,N,1,0,557,5,0
21,W,terms,1,W,1,1,756,5,3097
21,N,texbres,2,N,1,1,540,7,0
21,N,thewsands,2,N,1,0,629,9,0
21,W,thing,1,W,1,1,558,5,9722
21,W,things,1,W,1,1,558,6,11100
21,W,think,1,W,1,1,635,5,21904
21,W,thinking,1,W,1,0,466,8,3239
21,W,third,1,W,1,1,483,5,3534
21,N,thorms,2,N,1,1,636,6,0
21,W,three,1,W,1,1,396,5,11344
21,N,thushing,2,N,1,1,995,8,0
21,N,thuting,2,N,1,NA,533,7,0
21,N,timier,2,N,1,1,523,6,0
21,W,today,1,W,1,1,417,5,4123
21,N,toge,2,N,1,1,890,4,0
21,W,told,1,W,1,0,772,4,8815
21,W,took,1,W,1,1,460,4,8508
21,W,total,1,W,1,1,432,5,2436
21,N,touding,2,N,1,0,636,7,0
21,N,towd,2,N,1,0,641,4,0
21,N,towth,2,N,1,0,1185,5,0
21,N,trag,2,N,1,0,561,4,0
21,N,trartgerse,2,N,1,0,697,10,0
21,N,tredies,2,N,1,0,697,7,0
21,N,tricums,2,N,1,1,511,7,0
21,W,tried,1,W,1,1,603,5,3800
21,N,trirule,2,N,1,1,624,7,0
21,N,trombles,2,N,1,1,556,8,0
21,N,trote,2,N,1,1,508,5,0
21,W,trouble,1,W,1,1,434,7,2631
21,W,try,1,W,1,1,938,3,4804
21,W,trying,1,W,1,1,568,6,4318
21,N,tryres,2,N,1,1,844,6,0
21,N,tuge,2,N,1,1,546,4,0
21,N,tunted,2,N,1,0,527,6,0
21,N,tupgring,2,N,1,1,523,8,0
21,W,turned,1,W,1,1,461,6,5815
21,N,turos,2,N,1,1,957,5,0
21,N,twockotts,2,N,1,1,922,9,0
21,N,unrouse,2,N,1,1,660,7,0
21,N,varom,2,N,1,1,585,5,0
21,N,vatted,2,N,1,1,765,6,0
21,N,vazes,2,N,1,1,949,5,0
21,N,vikes,2,N,1,1,583,5,0
21,W,village,1,W,1,1,538,7,2422
21,W,voice,1,W,1,1,526,5,4159
21,W,waiting,1,W,1,1,601,7,2491
21,W,walked,1,W,1,1,541,6,2760
21,N,walkhound,2,N,1,1,1399,9,0
21,W,wall,1,W,1,1,750,4,2374
21,N,warlards,2,N,1,1,500,8,0
21,N,wartsag,2,N,1,0,616,7,0
21,N,watchgirds,2,N,1,0,1263,10,0
21,W,ways,1,W,1,0,540,4,2793
21,N,weeter,2,N,1,0,1533,6,0
21,N,weeveing,2,N,1,1,468,8,0
21,N,wexen,2,N,1,1,563,5,0
21,W,whether,1,W,1,1,656,7,5978
21,N,whorers,2,N,1,1,463,7,0
21,W,within,1,W,1,1,541,6,5239
21,W,woman,1,W,1,1,421,5,6072
21,W,women,1,W,1,1,536,5,9169
21,N,wooneals,2,N,1,1,647,8,0
21,W,word,1,W,1,1,471,4,3950
21,W,work,1,W,1,0,476,4,14931
21,W,worked,1,W,1,0,476,6,2600
21,W,workers,1,W,1,0,840,7,3020
21,W,world,1,W,1,1,538,5,13345
21,W,would,1,W,1,1,672,5,52884
21,W,wrong,1,W,1,1,401,5,3754
21,W,year,1,W,1,0,547,4,9105
22,W,able,2,W,1,1,803,4,5870
22,N,adbries,1,N,1,1,492,7,0
22,N,affope,1,N,1,1,395,6,0
22,W,age,2,W,1,1,444,3,4437
22,W,ago,2,W,1,1,819,3,4030
22,N,ahord,1,N,1,1,498,5,0
22,W,air,2,W,1,0,405,3,4496
22,N,alap,1,N,1,1,455,4,0
22,N,allaps,1,N,1,0,454,6,0
22,N,alldets,1,N,1,1,484,7,0
22,N,allob,1,N,1,1,496,5,0
22,W,allowed,2,W,1,1,461,7,2370
22,W,almost,2,W,1,1,646,6,8426
22,W,alone,2,W,1,1,665,5,3714
22,N,anyne,1,N,1,1,633,5,0
22,W,area,2,W,1,1,476,4,3603
22,N,arecand,1,N,1,1,683,7,0
22,W,arms,1,N,0,1,1048,4,2668
22,N,arrume,1,N,1,1,1027,6,0
22,N,artbrace,1,N,1,1,656,8,0
22,N,asan,1,N,1,0,503,4,0
22,W,ask,2,W,1,1,641,3,4052
22,N,assones,1,N,1,1,847,7,0
22,N,atake,1,N,1,1,529,5,0
22,N,ayards,1,N,1,1,921,6,0
22,N,aydran,1,N,1,1,454,6,0
22,W,baby,2,W,1,1,433,4,3281
22,W,back,1,N,0,0,760,4,22071
22,N,baise,1,N,1,1,371,5,0
22,N,beave,1,N,1,1,1358,5,0
22,N,beaved,1,N,1,1,638,6,0
22,W,become,2,W,1,0,565,6,6925
22,W,bed,2,W,1,1,678,3,4376
22,W,began,2,W,1,1,1095,5,6392
22,W,behind,2,W,1,1,576,6,5741
22,W,believe,2,W,1,1,357,7,5156
22,N,bequtch,1,N,1,1,496,7,0
22,W,big,2,W,1,1,506,3,5677
22,N,bisters,1,N,1,1,621,7,0
22,W,black,2,W,1,0,629,5,6011
22,N,blant,1,N,1,1,642,5,0
22,N,blindmows,1,N,1,1,603,9,0
22,W,books,2,W,1,1,397,5,2948
22,W,boys,2,W,1,1,384,4,2599
22,N,brap,1,N,1,1,633,4,0
22,N,brears,1,N,1,1,538,6,0
22,N,breefs,1,N,1,0,480,6,0
22,W,britain,2,W,1,1,458,7,4169
22,N,bruite,1,N,1,1,500,6,0
22,N,buddhands,1,N,1,0,483,9,0
22,W,building,2,W,1,1,418,8,2854
22,N,bumb,1,N,1,1,668,4,0
22,N,bumpfirth,1,N,1,1,496,9,0
22,N,burdemned,1,N,1,1,543,9,0
22,N,caicets,1,N,1,0,479,7,0
22,N,caiths,1,N,1,1,513,6,0
22,W,call,2,W,1,1,427,4,4276
22,W,car,2,W,1,1,600,3,4944
22,W,case,2,W,1,1,394,4,6866
22,N,caspode,1,N,1,1,557,7,0
22,N,causemen,2,W,0,1,866,8,0
22,N,cedders,1,N,1,1,372,7,0
22,W,cent,2,W,1,0,875,4,10038
22,W,centre,2,W,1,1,555,6,3135
22,N,chalms,1,N,1,1,605,6,0
22,W,chance,2,W,1,0,648,6,2621
22,W,change,2,W,1,1,446,6,4909
22,N,chimbles,1,N,1,NA,562,8,0
22,N,chinty,1,N,1,1,1063,6,0
22,W,class,2,W,1,1,413,5,3793
22,N,clealy,1,N,1,0,555,6,0
22,W,clearly,2,W,1,1,483,7,2561
22,N,cleased,1,N,1,1,555,7,0
22,N,cleshing,1,N,1,1,527,8,0
22,N,clushed,1,N,1,1,618,7,0
22,N,codcreel,1,N,1,1,564,8,0
22,N,coflu,1,N,1,1,540,5,0
22,N,coirs,1,N,1,1,753,5,0
22,N,combens,1,N,1,1,555,7,0
22,W,come,2,W,1,1,464,4,15605
22,W,comes,2,W,1,1,768,5,3394
22,W,common,2,W,1,1,442,6,3234
22,N,compots,1,N,1,1,607,7,0
22,N,conculls,1,N,1,1,565,8,0
22,N,connes,1,N,1,0,334,6,0
22,N,conzes,1,N,1,1,534,6,0
22,N,copting,1,N,1,1,439,7,0
22,W,cost,2,W,1,1,467,4,2497
22,W,country,2,W,1,1,509,7,6561
22,N,crailbred,1,N,1,1,410,9,0
22,N,crankness,2,W,0,0,844,9,0
22,N,crirps,1,N,1,1,489,6,0
22,N,critecruss,1,N,1,1,581,10,0
22,N,crostcind,1,N,1,0,440,9,0
22,N,cucking,1,N,1,1,556,7,0
22,N,cunkect,1,N,1,0,356,7,0
22,W,cut,2,W,1,0,606,3,3180
22,N,dabbon,1,N,1,0,1369,6,0
22,N,dape,1,N,1,1,574,4,0
22,W,dark,2,W,1,1,525,4,3331
22,W,days,2,W,1,1,415,4,6999
22,W,dead,2,W,1,1,525,4,3289
22,W,deal,2,W,1,1,494,4,3153
22,W,death,2,W,1,1,471,5,4008
22,W,deep,2,W,1,1,686,4,2413
22,N,detued,1,N,1,1,427,6,0
22,N,dinnects,1,N,1,1,448,8,0
22,N,displaked,1,N,1,1,954,9,0
22,N,doger,1,N,1,1,500,5,0
22,N,draced,1,N,1,0,625,6,0
22,N,draughed,1,N,1,1,1708,8,0
22,N,dwaw,1,N,1,1,643,4,0
22,W,early,2,W,1,1,475,5,5698
22,N,earnumns,1,N,1,1,552,8,0
22,W,earth,2,W,1,1,505,5,2825
22,W,east,2,W,1,1,529,4,2409
22,W,either,2,W,1,1,583,6,5303
22,N,enbeys,1,N,1,1,380,6,0
22,W,english,2,W,1,1,620,7,3681
22,W,enough,2,W,1,0,579,6,8881
22,N,esdorts,1,N,1,1,399,7,0
22,N,eticts,1,N,1,1,600,6,0
22,W,even,2,W,1,0,453,4,23445
22,W,every,2,W,1,1,536,5,9788
22,N,fabble,1,N,1,1,547,6,0
22,W,fact,2,W,1,0,447,4,9130
22,N,facured,1,N,1,1,543,7,0
22,N,faney,1,N,1,1,752,5,0
22,W,far,2,W,1,0,597,3,9230
22,N,fasope,1,N,1,1,534,6,0
22,N,fawnstrip,1,N,1,1,441,9,0
22,W,feet,2,W,1,1,631,4,4104
22,W,find,2,W,1,1,660,4,9272
22,W,fine,2,W,1,1,688,4,2563
22,N,firch,1,N,1,1,1073,5,0
22,N,firched,1,N,1,1,557,7,0
22,W,fire,2,W,1,1,697,4,2738
22,W,first,2,W,1,1,397,5,21740
22,N,fissards,1,N,1,1,400,8,0
22,W,floor,2,W,1,1,507,5,2888
22,N,floot,1,N,1,1,437,5,0
22,N,foke,1,N,1,1,428,4,0
22,N,folt,1,N,1,1,794,4,0
22,N,forebass,1,N,1,0,386,8,0
22,N,forgoins,1,N,1,1,523,8,0
22,W,forward,2,W,1,0,570,7,2588
22,W,friends,2,W,1,1,446,7,3674
22,W,front,2,W,1,1,434,5,4588
22,W,full,2,W,1,1,427,4,4818
22,N,fungaits,1,N,1,0,460,8,0
22,W,future,2,W,1,1,585,6,3482
22,N,gabal,1,N,1,1,450,5,0
22,N,gallind,1,N,1,1,498,7,0
22,W,game,2,W,1,1,455,4,2649
22,W,gave,2,W,1,1,620,4,5164
22,N,geads,1,N,1,1,477,5,0
22,N,gno,1,N,1,1,665,3,0
22,W,going,2,W,1,1,1903,5,14937
22,W,good,2,W,1,1,512,4,16874
22,N,grakh,1,N,1,0,493,5,0
22,N,grares,1,N,1,1,513,6,0
22,W,great,2,W,1,1,409,5,11693
22,W,greater,2,W,1,1,432,7,2542
22,N,greetman,1,N,1,1,715,8,0
22,N,gringest,1,N,1,0,554,8,0
22,W,ground,2,W,1,1,418,6,3354
22,W,group,2,W,1,1,964,5,5462
22,W,groups,2,W,1,1,547,6,3000
22,N,habbling,1,N,1,1,549,8,0
22,W,hair,2,W,1,1,377,4,3420
22,W,hands,2,W,1,0,516,5,5094
22,W,hard,2,W,1,1,471,4,4744
22,N,hargers,1,N,1,1,1244,7,0
22,N,harred,1,N,1,1,712,6,0
22,N,hartorbs,1,N,1,1,731,8,0
22,N,hawls,2,W,0,0,955,5,0
22,W,health,2,W,1,1,461,6,2361
22,W,heard,2,W,1,1,470,5,5070
22,W,heart,2,W,1,1,535,5,2597
22,W,heavy,2,W,1,1,531,5,2376
22,N,hecking,2,W,0,1,1041,7,0
22,W,held,2,W,1,0,494,4,3825
22,N,herge,1,N,1,1,573,5,0
22,N,hids,1,N,1,1,841,4,0
22,W,high,2,W,1,0,450,4,6516
22,N,hoddled,1,N,1,1,464,7,0
22,W,hold,2,W,1,1,487,4,2813
22,N,hollord,1,N,1,1,453,7,0
22,W,hope,2,W,1,1,503,4,3333
22,N,houch,1,N,1,1,526,5,0
22,W,house,2,W,1,1,603,5,10001
22,W,husband,2,W,1,1,460,7,2405
22,W,idea,2,W,1,1,461,4,4879
22,N,ikh,1,N,1,1,452,3,0
22,N,inclels,1,N,1,1,494,7,0
22,W,indeed,2,W,1,1,467,6,4533
22,N,ingrished,1,N,1,1,610,9,0
22,N,inmuent,1,N,1,0,598,7,0
22,W,inside,2,W,1,1,454,6,3313
22,W,interest,2,W,1,1,393,8,3825
22,N,issen,1,N,1,1,449,5,0
22,N,jendar,1,N,1,1,911,6,0
22,N,jiffing,1,N,1,1,470,7,0
22,W,job,2,W,1,1,478,3,4372
22,W,john,2,W,1,1,417,4,3566
22,N,jult,1,N,1,1,621,4,0
22,W,keep,2,W,1,1,495,4,6264
22,N,kifts,1,N,1,1,538,5,0
22,W,knew,2,W,1,1,1061,4,8152
22,W,knowledge,2,W,1,1,439,9,2421
22,W,labour,2,W,1,1,468,6,4679
22,N,laf,1,N,1,0,577,3,0
22,W,land,2,W,1,1,494,4,4455
22,N,lanfood,1,N,1,1,532,7,0
22,W,language,2,W,1,1,683,8,2357
22,N,lape,1,N,1,1,599,4,0
22,N,larm,1,N,1,1,634,4,0
22,W,last,2,W,1,1,509,4,11755
22,W,later,2,W,1,0,477,5,7490
22,W,law,2,W,1,0,477,3,2983
22,W,least,2,W,1,1,651,5,6427
22,W,leave,2,W,1,1,481,5,4355
22,N,leez,1,N,1,1,389,4,0
22,W,left,2,W,1,0,549,4,9889
22,W,less,2,W,1,1,520,4,8227
22,W,let,2,W,1,1,519,3,7038
22,W,life,2,W,1,1,409,4,13180
22,W,like,2,W,1,1,508,4,35451
22,W,line,2,W,1,1,427,4,3920
22,N,lisedess,1,N,1,1,633,8,0
22,W,little,2,W,1,1,501,6,17410
22,W,live,2,W,1,1,495,4,4183
22,W,lived,2,W,1,1,621,5,2480
22,N,loamed,1,N,1,0,814,6,0
22,N,loles,1,N,1,1,592,5,0
22,W,look,2,W,1,1,465,4,10584
22,W,looking,2,W,1,0,596,7,5428
22,N,loppet,1,N,1,1,1068,6,0
22,N,lorbor,1,N,1,1,477,6,0
22,W,lord,2,W,1,0,705,4,3681
22,W,lost,2,W,1,1,481,4,3795
22,W,lot,2,W,1,1,524,3,5724
22,N,lunsier,1,N,1,1,1490,7,0
22,N,lunty,1,N,1,0,670,5,0
22,W,made,2,W,1,0,429,4,17860
22,W,make,2,W,1,1,658,4,15832
22,W,makes,2,W,1,0,504,5,3237
22,W,man,2,W,1,1,573,3,17866
22,N,manged,1,N,1,1,1377,6,0
22,W,many,2,W,1,1,625,4,17343
22,N,maoun,1,N,1,0,524,5,0
22,W,market,2,W,1,1,482,6,2374
22,N,marroy,1,N,1,1,744,6,0
22,N,matchblires,1,N,1,1,1177,11,0
22,W,matter,2,W,1,1,599,6,5136
22,W,maybe,2,W,1,1,487,5,2425
22,W,mean,1,N,0,0,508,4,7547
22,W,means,2,W,1,1,581,5,4753
22,W,meant,2,W,1,1,415,5,2575
22,W,meet,2,W,1,1,495,4,2473
22,W,meeting,2,W,1,1,383,7,2603
22,W,might,2,W,1,0,494,5,13216
22,N,minching,1,N,1,1,630,8,0
22,W,mind,2,W,1,NA,470,4,6283
22,N,mirched,1,N,1,1,2021,7,0
22,N,mirt,1,N,1,1,467,4,0
22,W,miss,2,W,1,0,435,4,4159
22,N,mocksmess,2,W,0,1,1856,9,0
22,N,molions,1,N,1,1,626,7,0
22,N,mollow,1,N,1,1,716,6,0
22,W,moment,2,W,1,1,380,6,5965
22,W,money,2,W,1,0,509,5,7226
22,W,months,2,W,1,1,670,6,4052
22,W,morning,2,W,1,1,1017,7,5406
22,N,mortans,1,N,1,1,585,7,0
22,N,morth,1,N,1,1,623,5,0
22,W,mother,2,W,1,0,403,6,7662
22,N,moundtrash,1,N,1,1,668,10,0
22,W,mouth,2,W,1,1,448,5,2411
22,W,moved,2,W,1,1,716,5,3140
22,W,movement,2,W,1,1,461,8,3426
22,N,murans,1,N,1,1,482,6,0
22,N,murtide,1,N,1,1,639,7,0
22,W,name,2,W,1,0,722,4,4736
22,W,natural,2,W,1,1,473,7,2871
22,N,naubles,1,N,1,1,325,7,0
22,W,near,2,W,1,1,616,4,3377
22,W,need,2,W,1,0,572,4,8342
22,N,nenceless,1,N,1,1,780,9,0
22,N,nightdrab,1,N,1,1,598,9,0
22,W,nothing,2,W,1,1,817,7,9210
22,W,office,2,W,1,1,469,6,4460
22,W,oh,2,W,1,1,446,2,8158
22,W,old,2,W,1,1,475,3,13198
22,N,onching,1,N,1,1,468,7,0
22,W,ones,2,W,1,1,344,4,2555
22,N,ony,2,W,0,1,587,3,0
22,W,opened,2,W,1,1,479,6,2405
22,W,order,2,W,1,0,520,5,4865
22,W,others,2,W,1,0,437,6,5597
22,N,outsears,1,N,1,1,748,8,0
22,N,pafts,1,N,1,1,499,5,0
22,W,paper,2,W,1,1,651,5,3128
22,W,part,2,W,1,0,619,4,8895
22,W,passed,2,W,1,1,443,6,2490
22,W,people,2,W,1,1,458,6,26215
22,W,per,2,W,1,1,523,3,6515
22,W,perhaps,2,W,1,1,717,7,8487
22,W,period,2,W,1,1,482,6,3056
22,W,personal,2,W,1,1,434,8,2666
22,N,pewyer,1,N,1,1,536,6,0
22,N,phamecalls,1,N,1,1,524,10,0
22,N,phicker,1,N,1,1,385,7,0
22,N,pift,1,N,1,1,447,4,0
22,N,pimmers,1,N,1,1,771,7,0
22,N,pirched,1,N,1,1,1254,7,0
22,N,pitroods,1,N,1,0,427,8,0
22,N,plansgrant,1,N,1,1,435,10,0
22,W,play,2,W,1,1,452,4,4951
22,N,plewers,1,N,1,0,616,7,0
22,W,police,2,W,1,1,655,6,3770
22,N,pones,1,N,1,1,663,5,0
22,N,poocer,1,N,1,1,625,6,0
22,N,portbile,1,N,1,1,479,8,0
22,W,pounds,2,W,1,1,463,6,3922
22,N,predoxed,1,N,1,1,673,8,0
22,N,preruncts,1,N,1,1,469,9,0
22,W,private,2,W,1,1,515,7,3456
22,W,problem,2,W,1,1,1276,7,4785
22,W,problems,2,W,1,1,451,8,4268
22,W,process,2,W,1,1,532,7,2687
22,N,progger,1,N,1,0,499,7,0
22,N,progners,1,N,1,1,495,8,0
22,N,prussosks,1,N,1,0,481,9,0
22,W,public,2,W,1,1,670,6,6382
22,N,puel,1,N,1,0,451,4,0
22,N,puge,1,N,1,1,561,4,0
22,N,quardes,1,N,1,1,535,7,0
22,N,quiprant,1,N,1,1,458,8,0
22,W,quite,2,W,1,1,498,5,9866
22,N,radil,1,N,1,0,582,5,0
22,N,raffis,1,N,1,1,550,6,0
22,W,rate,2,W,1,1,1047,4,2530
22,W,rather,2,W,1,1,447,6,9199
22,N,rawed,1,N,1,1,449,5,0
22,W,reached,2,W,1,1,449,7,2485
22,W,reason,2,W,1,0,579,6,4132
22,N,rebite,2,W,0,1,552,6,0
22,N,recelts,1,N,1,1,531,7,0
22,W,red,2,W,1,1,611,3,3030
22,N,redoped,1,N,1,1,554,7,0
22,N,rengers,1,N,1,1,1982,7,0
22,W,report,2,W,1,0,428,6,2416
22,N,reser,1,N,1,1,475,5,0
22,N,resoss,1,N,1,1,460,6,0
22,W,rest,2,W,1,1,514,4,3880
22,W,result,2,W,1,1,566,6,3031
22,W,return,2,W,1,0,548,6,2729
22,N,rhinsing,1,N,1,1,438,8,0
22,N,rhylic,1,N,1,1,529,6,0
22,N,rickthew,1,N,1,1,455,8,0
22,N,riercing,1,N,1,1,512,8,0
22,N,rimby,1,N,1,1,549,5,0
22,W,road,2,W,1,0,514,4,3791
22,N,rof,1,N,1,1,546,3,0
22,N,rols,1,N,1,0,529,4,0
22,N,romedud,1,N,1,0,475,7,0
22,W,room,2,W,1,1,1153,4,8249
22,W,round,2,W,1,1,585,5,5913
22,N,ruce,1,N,1,0,360,4,0
22,W,run,2,W,1,1,727,3,4117
22,N,runpain,1,N,1,1,556,7,0
22,N,ruskes,1,N,1,1,393,6,0
22,N,saff,1,N,1,1,467,4,0
22,W,said,2,W,1,1,488,4,49655
22,N,sanks,1,N,1,1,1030,5,0
22,W,sat,2,W,1,1,543,3,4085
22,W,saw,2,W,1,1,560,3,6944
22,W,say,2,W,1,1,886,3,15720
22,W,saying,2,W,1,1,475,6,3811
22,W,says,2,W,1,1,463,4,7411
22,N,scaycul,1,N,1,1,434,7,0
22,W,school,2,W,1,1,519,6,6984
22,N,schoolrurls,1,N,1,1,495,11,0
22,N,scoods,1,N,1,0,924,6,0
22,W,sea,2,W,1,1,411,3,2872
22,N,seasdess,1,N,1,0,560,8,0
22,N,secents,1,N,1,1,572,7,0
22,W,see,2,W,1,1,327,3,20968
22,N,seeled,1,N,1,1,705,6,0
22,W,seem,2,W,1,1,623,4,3948
22,W,seemed,2,W,1,1,1443,6,7460
22,W,seems,2,W,1,1,603,5,4342
22,W,seen,2,W,1,1,460,4,6750
22,W,serious,2,W,1,1,561,7,2440
22,N,sern,1,N,1,1,585,4,0
22,W,service,2,W,1,1,1717,7,3204
22,W,set,2,W,1,1,869,3,6687
22,W,several,2,W,1,1,508,7,4306
22,W,shall,1,N,0,1,425,5,4085
22,N,shiders,1,N,1,1,437,7,0
22,W,show,2,W,1,1,616,4,4165
22,N,shriel,1,N,1,1,455,6,0
22,N,shugs,2,W,0,1,492,5,0
22,N,sickstone,1,N,1,0,786,9,0
22,W,side,2,W,1,0,460,4,6943
22,N,siendly,1,N,1,0,566,7,0
22,W,simple,2,W,1,0,447,6,2693
22,W,since,1,N,0,1,662,5,8970
22,N,sinwreant,1,N,1,1,489,9,0
22,W,sir,2,W,1,1,479,3,2991
22,N,sittered,1,N,1,1,651,8,0
22,N,sloredess,1,N,1,1,518,9,0
22,N,slounding,1,N,1,1,455,9,0
22,W,slowly,2,W,1,1,571,6,2363
22,W,small,2,W,1,1,460,5,9343
22,N,smaw,1,N,1,1,612,4,0
22,N,soathe,1,N,1,1,655,6,0
22,W,something,2,W,1,0,749,9,12776
22,W,son,2,W,1,0,688,3,2858
22,N,sonches,1,N,1,1,487,7,0
22,W,sound,2,W,1,1,761,5,2989
22,W,soviet,1,N,0,1,362,6,2543
22,N,spamped,1,N,1,0,1066,7,0
22,N,spancing,1,N,1,1,451,8,0
22,N,spanes,1,N,1,1,595,6,0
22,W,special,2,W,1,1,500,7,3501
22,N,spelty,1,N,1,1,585,6,0
22,W,spent,2,W,1,1,409,5,2531
22,N,spetlin,1,N,1,1,568,7,0
22,N,spiy,1,N,1,1,1212,4,0
22,N,splilling,1,N,1,1,582,9,0
22,N,spolt,1,N,1,1,945,5,0
22,N,spom,1,N,1,1,768,4,0
22,N,spough,1,N,1,1,639,6,0
22,N,spraw,1,N,1,1,560,5,0
22,N,sprealman,1,N,1,1,476,9,0
22,N,spreen,1,N,1,1,446,6,0
22,N,spush,1,N,1,1,642,5,0
22,N,squrenees,1,N,1,1,508,9,0
22,W,stage,2,W,1,0,928,5,2528
22,N,stangroods,1,N,1,1,450,10,0
22,N,stase,1,N,1,1,419,5,0
22,W,states,2,W,1,1,527,6,3326
22,N,stempling,1,N,1,1,488,9,0
22,W,still,2,W,1,0,517,5,16293
22,N,stockles,1,N,1,0,503,8,0
22,W,stood,2,W,1,1,615,5,3810
22,W,stop,2,W,1,1,446,4,3135
22,W,story,2,W,1,1,481,5,2992
22,N,stote,1,N,1,1,410,5,0
22,W,street,1,N,0,1,1278,6,4546
22,W,strong,2,W,1,1,454,6,2989
22,N,struelchen,1,N,1,1,650,10,0
22,N,stut,1,N,1,1,371,4,0
22,N,subsone,1,N,1,1,394,7,0
22,W,support,2,W,1,1,545,7,3265
22,W,suppose,2,W,1,1,482,7,2813
22,N,swardly,1,N,1,1,431,7,0
22,N,swib,1,N,1,1,455,4,0
22,N,swignet,1,N,1,1,514,7,0
22,N,swornstay,1,N,1,1,550,9,0
22,N,tagled,1,N,1,1,656,6,0
22,W,taken,2,W,1,1,433,5,6071
22,W,taking,2,W,1,1,628,6,3773
22,W,talking,2,W,1,1,525,7,3267
22,N,tanbet,1,N,1,1,460,6,0
22,N,tartbiece,1,N,1,1,532,9,0
22,N,tastend,1,N,1,1,1576,7,0
22,N,tawls,1,N,1,1,799,5,0
22,N,techmigue,1,N,1,1,554,9,0
22,W,tell,2,W,1,1,527,4,8032
22,N,telps,1,N,1,1,447,5,0
22,W,ten,2,W,1,1,621,3,4054
22,N,thamped,1,N,1,1,464,7,0
22,W,therefore,2,W,1,1,500,9,3601
22,W,thought,2,W,1,1,465,7,12866
22,W,thus,2,W,1,1,558,4,3219
22,W,time,2,W,1,0,426,4,32093
22,W,times,2,W,1,0,509,5,6266
22,N,tinchened,1,N,1,1,626,9,0
22,N,tissil,1,N,1,0,534,6,0
22,N,tonders,1,N,1,1,850,7,0
22,W,top,2,W,1,1,658,3,4240
22,N,toshdouse,1,N,1,1,444,9,0
22,W,towards,2,W,1,1,409,7,4700
22,N,towd,1,N,1,1,615,4,0
22,W,town,2,W,1,1,413,4,3328
22,W,trade,2,W,1,1,471,5,2967
22,N,trag,1,N,1,1,1256,4,0
22,N,trardess,1,N,1,1,567,8,0
22,N,trolies,1,N,1,0,570,7,0
22,N,tuede,1,N,1,1,413,5,0
22,N,tuge,1,N,1,1,402,4,0
22,N,tunted,1,N,1,1,501,6,0
22,W,turn,2,W,1,0,437,4,4226
22,N,tushing,1,N,1,1,1037,7,0
22,W,two,2,W,1,0,638,3,24552
22,W,union,2,W,1,0,543,5,3587
